"ID","trial","word","response"
"zgtrcecvauk4","1","tired","they have been up for a really long period of time
they are in a soothing environment
their contacts are drying out and they want to go to sleep
they haven't been sleeping much
they have been drinking alcohol
they have been smoking marijuana
they have consumed some other type of depressant
they have just exercised
they just walked up a lot of stairs
they are done putting up with someone
"
"hjr8vpd7fapz","1","tired","Thinking about how they just want to sleep
Thinking about all the work they have to do
Needing coffee or tea
Trying to snap themselves out of it so they can focus
Feeling content and fulfilled at the end of a long day
Just finished a hard work out and proud of themselves
"
"xbnmcc5pxceu","1","naughty","They are thinking dirty thoughts about someone else
They fantasize about hurting someone they hate
They are thinking about an inappropriate movie

"
"3kofmh9dg9xx","1","good","they are thinking about something good that recently happened to them
they are thinking about a friend or family member
they are remembering good times
they are enjoying something, like a movie
they are recalling last night's dream
they feel like they accomplished a lot today
"
"f8jryrdfkdx2","1","depressed","all they haven't achieved
all thats wrong in their life
all thats out of their control
how lonely they are
they can't fix their problems
no way out of their current state
they can't do what they used to be able to do
they have left someone down
they have made someone sad
they feel like no one loves them"
"nbd4iho7n72m","1","busy","They have a lot of plans in the day
They have a lot of upcoming deadlines they are thinking about
They have a lot of emails they need to respond to
They have the pleasure of Princeton finals soon
"
"63szpj5u8o2i","1","relieved","they feel as though a weight has been lifted from their mind
they are thinking about how bad the experience is that they have avoided, and are happy because they know they won't have to deal with it
"
"ia9y1d0x3x7t","1","confused","They don't understand what's going on in their classes
Their friends have been acting strangely/ignoring them
Something they worked hard on didn't end up going the way they anticipated it to
Their experiments results don't match their hypothesis
They bomb a test they studied a lot on and felt good about
Something yields the opposite result/effect of what they expected"
"1ply70vxn292","1",NA,NA
"mtmb7nh1k07f","1","alive","Life is good "
"0wk103kezs00","1",NA,NA
"hr053hyuwem6","1","depressed","They think of everything wrong in their life.
Their mistakes from the past control their thoughts and don't allow them to move forward.
They have just learned that a family member who has been sick is not going to get better.
The realize that they have been used by someone they were very close to.
They feel lonely and realize that the people that are important to them will not be around when they need it.
They have tried and tried to get a better job but they have no luck.
They can't help but think that they are not good enough"
"a148vh04a7ry","1",NA,NA
"6wx67twfnuox","1","annoyed","Someone is doing something that they have asked them to stop
they can not complete a task that they have been trying to do for a long time, no matter how hard they try
a friend is not taking advice that they should be"
"656xmu29mv16","1","depressed","they feel alone
they feel worthless
they don't think they will ever be the same
they cannot stop thinking about good times with someone they missed
they might want to end it all
they are scared that they will do something stupid
they are embarrassed to talk about it
they have no drive to do anything
they are tired
"
"h05dt9u04ag6","1","exhausted","They are constantly thinking about everything that they have to do
They realize they have more to do than they first thought
They consider skipping things that they want/need to do
They wish to be alone
They feel frustrated 
They feel isolated and alone
They feel like everything is closing in"
"aqgoay2w4h2m","1","grateful","they are happy a loved one treated them so well
they are counting their blessings and realizing how lucky they are
they are doing much better than most at the moment
"
"barb4qdxq6t1","1","restless","They are sitting in a 1.5 hr lecture and the time is passing slowly
They are sitting in a 3 hr seminar and the time is passing slowly
They are extremely stressed and unable to fall asleep
They have problems in their home life but they are stuck at work
They are waiting on results from a physician
They are waiting on the results of an academic test
They are waiting to hear back from their significant other after a fight
They are waiting to hear back from an injured family member or loved one"
"3y4g82qrfzgu","1","naughty",";)

They are sexually aroused
They haven't been nice this year
They didn't do their chores
They are about to perform a sexual act in a public place
Staying up past one's bed time
Stealing cookies from the cookie jar
Eating desert before dinner
They received coal and/or a stick in their Christmas stocking
They where chastised by their parents"
"rzv8pux6l1g8","1","thankful","They are grateful for the people in their life.
They are happy about their current life path."
"u27jmgu8s0ev","1","upset","They feel badly about themselves 
They are frustrated with a friend's behavior
They wish they were doing better in school
They are anxious about a presentation
They are struggling to control anger management issues
They are upset about being denied promotion
They are jealous of someone else
"
"3n6trc3kljyo","1","blessed","their life is good
They are happy that they base their choices off their belief system and faith
their God is good
they are being led on a specific path which they are able to minimally control with their moral integrity
they are satisfied
they are content and happy
what more could they want?
they are not in need"
"sprnfuwnq7ac","1","busy","they feel stressed
they need to organize their life
they feel like they are out of control 
they need to prioritize things in their life
they need to relax
"
"pia8uidyh0xh","1","angry","They are frustrated with what life is throwing at them.
They have resentful feelings toward another person or a group of people.
They cannot forgive someone, or themselves.
They feel as if they have been cheated or betrayed in some way.
They feel like getting violent or physical.
They want to say hurtful things to others.
They make firm decisions to not speak to someone in particular again."
"ed8h9v6yer07","1","alive","They think about recent situations which made them feel excited and happy 
They feel connected to others around them 
They continuously think about the good feelings they have derived from some stimulus 
They have hope that their future is going to be good
They do not fear future downfalls as they know there will always be moments similar to that which they are experiencing 
They do not fear as much as they would normally 
They don't want to be held back, they want to be around people, and out- not by themselves isolated
"
"xh3pjt4r5nf2","1","alive","They are thinking of all the good things that have happened to them recently.
They are feeling accomplished.
They are excited to do something challenging.
"
"hf2atxzwe00u","1","chill","they don't really have work they have to do so they are thinking of what they can do with their free time
they are calm and chill so they may not be thinking about anything particular

"
"zc266gk0nt5f","1",NA,NA
"iat3flfmgzl6","1","bored","They have nothing to look forward to
They have nothing going on at the moment
They are mentally drained and can't think anymore
They are reciting the same song lyrics over and over in their head
They are mentally zoning out
Their mind is blank
They are thinking of a hamster running on a wheel
"
"pfi2dt661qbd","1","accomplished","They might be reflecting on something they did well
They might be remembering a call that said they got the job
They might be thinking about how well they performed during a sporting event
They might be remembering something they did well
They might be remembering how they overcame a challenge"
"6i5ue4jm9v39","1","disappointed","They didn't perform as well as they should've.
They were feeling hopeful but it ended up being for nothing.
Thinking about missed opportunities.
"
"y84228e2pmvp","1","blessed","They have a lot of friends 
They are healthy 
They are pregnant
They got engaged
They are content and happy with their life 
"
"j4zhqovyxicy","1","creative","They are thinking of solutions to a problem
They are drawing in their head
They are more willing to entertain crazy ideas
They suspend reality for a moment
They feel energized and optimistic
They want work with others to talk about their ideas
"
"u498l95or7np","1","hopeful","things have been going really well
they hope things will keep looking up
they are looking forward to something 
they are excited about something
they are optimistic about something
they wish something would happen that may or may not take place
they have a positive outlook even though things may not have been good in the past
"
"7wua7gopt4k8","1","amused","they think something is funny
they think something is entertaining
they haven't seen something before
they find something strange
they like something
they are reminded of a previous experience
they think about similar feelings
they want to know more
they find something curious
"
"9pa7mfd4rubz","1","okay","This person has experienced worse days, but today has not been good.
The day has been slow; nothing exciting, nor terrible, has happened.
This person is recovering from a negative emotional or physical scenario.
Neither happiness nor sadness."
"hl0jpyfe02sw","1","chill","They have nothing going on in their mind
They are very content with life, understanding it from a very religious point of view in such a way that they believe God will take care of them if they live justly
They might have just smoked weed or drank beer or some other depressive drug
they might think they have done everything they needed to do for the moment
They might be physically very comfortable
They might have just called their mom and she made them happy
They were watching Netflix with their wife
They are talking to children
She is cleaning
They are cuddling together with their husband/wife
They might be in the ocean and knowing they have more time to stay on vacation"
"eeukrcggxx3o","1","drained","They are exhausted 
They just want to stop and take a break but they can't 
They feel unwell and unlike themselves
They are stressed and frustrated 
"
"j2x2vhg83u9h","1","busy","they are overwhelmed by homework
They are worried they can't get it all done
They are trying to make a mental list of everything they need to do
They worry they can't balance social and work life
they feel anxious about being a failure
they feel happy and satisfied that their life is full and meaningful
they feel happy and blessed to have the opportunity to do a lot of things
they feel proud of themselves
they feel self-reflective and consider dropping some things
they feel jealous of other people who are less busy"
"p5u9r9m1uh0b","1","confused","Their expectations of someone/something were violated
Trying to make sense of a chaotic scenario
Trying to read something complicated 
Doing something that feels good when they were raised to think they thing they're doing is wrong
"
"bq16gvcq7u48","1","sleepy","Exhausting day
Lots of work
Very stressed
Emotionally tired
Not enough sleep the night before
Stayed up late
Taxing day physically
Heavily active day
Lots of interactions with various people
Nonstop activity all day
No breaks
"
"agge90qqyjhj","1","hopeful","They are excited about the future. 
They are thinking now is the time when their luck begins to change. 
They are fantasizing about what the future holds. 
They are happy for the first time in a while. 
In the back of their mind, they worry about being disappointed yet again.
They are checking their mailbox on the hour, every hour.
They can't help but smiling when their friends ask them how they're doing."
"5o9ptvrbynfu","1","flirty","they feel lonely
they feel horny
they want validation
they have low self esteem
they have high self esteem
they feel confident in themselves
they want to feel successful
"
"tue9ikgul5zq","1","relaxed","they are free of stress
they are relieved of something that just happened
they have no worries
they have no problems
they are tired
they solved a problem
they feel unburdened
they feel free
"
"umuss3ln1x8v","1","determined","need to do something
must survive
really want it
others depend on you
others need you to succeed
don't like competitors and want to beat them
don't want to see others better off"
"0qxabjy7ujod","1","busy","They are thinking of all the things they have to get done.
"
"kwt35vcdmbod","1","exhausted","They feel overwhelmed by all the things they have to do.
They have too much to think about.
They keep thinking about how they want to go to sleep but can't.
They see that other people are really drained and tired.
They just want to give u"
"00x2emqtotyd","1","flirty","woah she/he is really attractive lemme shoot my shot
I have never had a partner I better get someone before I die alone
See your ex with their new person and you decide to start flirting with the most attractive person heir
' the good ones go' so if i wait to long and don't act on my feelings then I will never get her I better go all in
"
"dvornclgd0aq","1","excited","event they want to go to is coming up
getting a present
not sick anymore
their birthday is coming up
their favorite holiday is coming up
favorite show or movie
getting to see a loved one
promotion/raise
new clothes (flattering)

"
"siggsyvh7xo1","1","crushed","They just got a bad grade
Their boyfriend just broke up with them 
They are having writer's block 
They thought college would be easier than it is 
Balancing personal and academic life has become a lot harder than they imagined 
Boyfriend just told them she cheated on them 
They might be feeling inferior to peers 
They might be feeling like they're not strong enough to keep on going 
They might be asking themselves what they did to deserve feeling this way "
"vi9q7fothzy9","1","loved","They may be with their significant other
They might have received presents from their friends
Someone might have said something thoughtful to them
Their friends and family might have come out to support them for something
Maybe their friends and family through them a surprise party
"
"wolvnbj3iu83","1","crushed","they feel helpless, like there's no way to fix a certain misfortune
they feel foolish for setting high expectations and being shot down
they feel hopeless, like things may not get better anytime soon"
"wkys7wy9il7c","1","worried","They are stressed out about an upcoming deadline.
They are very unsure about the future.
They keep thinking about all the things that could go wrong in a situation.
They are not exactly sure what to expect from a new situation and are worried about the unknown.
They are concerned for someone who they care deeply about.
They are scared about the future.
"
